"id_nfpu","features","label"
1963235438,"@emzo2k9 miss u m8   we NEED tae have a catch up n that","sadness"
1963235455,"happy that Google Wave is trending.  Can't watch the video for it... certain flash videos are blocked by my company's network.  ","happiness"
1963267060,"@MegFitzgerald my heart hurts too. ","sadness"
1963268180,"@scitadel oh well   Its great to see the canadian math trades getting bigger though.","happiness"
1963270286,"it makes me want to cry when 2 grown men discuss characters on All My Children. ","sadness"
1963271404,"@KristenSavage  I knew it! I use to love that show too  Happy weekend to you too!","happiness"
1963271422,"looks like we're rained out for weekend climbing ","sadness"
1963271780,"my laptop my laptop!!!! taking sooooooooooo long to load fdms myspace page ","happiness"
1963273525,"excited to see &quot;UP&quot; for Logan's Birthday in 2 weeks. Sad he wont have a party bc he doesn't know any kids, tho. ","sadness"
1963274957,"Polaroid film today?! I hope so. Green tea = Yum. I got a 8/9 on my appearance for my &quot;job&quot; interview. Too much cleavage? ","happiness"
1963275395,"Looking for food at home!.... nothing ","sadness"
1963275568,"I don't wanna go to work ","sadness"
1963276221,".... So I always get left out ","sadness"
1963276292,"back garden times. my feet hurt ","sadness"
1963276628,"i used to have an ozzy osbourne pillow. my mom threw it out. i miss that thing. ","sadness"
1963277074,"@shawin That's the problem. The earphones I get here don't last more than 2 months, no matter what brand or price. ","sadness"
1963278132,"my phone is dead and my charger is miles away.. @T_S_R  i'll talk to you in august ","sadness"
1963279286,"@Eujean2 yeah  ","sadness"
1963280484,"omg a rat... ewwwww. omg i cant wait for tha marra.. so ecxcited. annabel cant go tho ","happiness"
1963280865,"@sidrajalil1132 why were you even asking others then  you should have been enjoying the sadness of missing it like me.","sadness"
1963282166,"@mileycyrus  they closed the voting...all u can vote for now is best movie  Hope you win it! My 4 y/o Daughter lovesss 2 sing &quot;The Climb&quot;","happiness"
1963283923,"@MicahJosiahD i really am going to miss you ","sadness"
1963293697,"Follow @Mz5thAve cause she really shop there!!! Even though she don't be showin love no more ","sadness"
1963296113,"I don't seem to have any photos of me and my Grandma together for tomorrow. It is heart breaking ","sadness"
1963296289,"28deg C in here, all this tech in my room does have the major downside of a lot of heat, doesn't help its hot outside 2 ","sadness"
1963297235,"@stereophonics http://twitpic.com/6714p - well done guys! I am gonna miss the tweets! ","sadness"
1963297721," failed inspection. Did you know you can pass wo/oven, but not wo/anti-tip bracket, which is only sold w/oven? This is worse than taxes.","sadness"
1963298944,"Battery is going to die! ","sadness"
1963300335,"I just wanna be better already ","happiness"
1963300826,"@daynah it doesn't work with the iPhone yet   I love it for the simplicity but I need to be able to sort tasks on my iPhone to be useful","sadness"
1963300979,"@meeshthebeast me and dee mack talking about your baby!  She's almost all grown up!  ","happiness"
1963301381,"disappointed the didnt win teh glasses. ","sadness"
1963301735,"Off to the porn store. I forgot to put Dave in my iPod.  Fail.","sadness"
1963301756,"Well rite i gt a headache ","sadness"
1963302156,"This is scary  they hooked me up to 9 wires n it printed sum graph ohhhhhh ","happiness"
1963302968,"Just one of those days.... I pray it will get better.. ","happiness"
1963305956,"@srubin sorry to disappoint. ","sadness"
1963306960,"This sars has really got me down. ","sadness"
1963307029,"all alone for the weekend! ","happiness"
1963308203,"@AgesTheGreat UGH! &amp; DiDNT HiT ME UP? OK  LOL JK. WHAT WERE U DOiN HERE?","sadness"
1963308678,"i want my face to be a somatic drawing of david lanham  or i want a leopard theme his somatic theme..  im so sad..im such a big fan..","sadness"
1963308922,"time to get ready for work ","happiness"
1963309177,"I am tired. ","sadness"
1963315429,"@therage comes to you. when is your atl show jljf i swear you will have fun they're so much fun ","happiness"
1963316372,"I'm wishing I was outside instead of trapped in my office.  ","sadness"
1963317439,"I shrunk my favourite cardigan.  Hubby said he'd buy me a new one. I practically lived in it and it's gone. I shall say a few words ;)","sadness"
1963317454,"@BonDean Sad thing is that I wanted to work there for years, it was my dream job. Was crushed when I saw how crappy it was. Still bitter ","sadness"
1963317624,"Yep, @CAndymanTK9772. Sleep-fail. In another 7-8 hours, it'll be D&amp;D-fail. ","sadness"
1963319587,"Workout done for today. Now time to get ready for work ","happiness"
1963320872,"@filmnerdjamie I've only seen Star Trek twice. Seeing &quot;Up&quot; today but not in 3D since I was outvoted. ","happiness"
1963320899,"@angiemartinez me too.  I was in Florida last weekend for the rain.  Came back home to RI, rain.  Terrible ","sadness"
1963321779,"...return my joy cos I'm so  Tired, tired of me Inspire the weary eyed to see the Ire and Irony... ","sadness"
1963323031,"TGIF but its so rainy and blah outside!  I need sun   Trying to figure out what to do tonight, I want to go to Prov to the Hookah bar.","happiness"
1963323725,"officially misses Quark.  huhuhu! i had no heart hand partner and no one to dance with tonight! come home so... http://plurk.com/p/x2k1z","sadness"
1963325012,"@zwriter Your missing qualifying  I think David Reutimann is leading with a 22.96 ....","sadness"
1963325663,"@OliverPhelps have a good time!! Sadly that means I'm probably gonna have rain ","sadness"
1963326035,"&lt;i&gt;Waiting For Natie to come online I miss him ","sadness"
1963327262,"UGH... I am soooo drag assing today  but on a brighter note I got my G1 update &amp; it is the biznesssss!","sadness"
1963330222,"havent been on here in ages  sorry twitter.. tweetdeck is broken","sadness"
1963330278,"@retrorewind Dave thanks for playing Happy Birthday from NKOTB. Today is my bday! It is a lonely bday today. ","happiness"
1963330577,"(cont.) Small children are not puppies. And cleche sarcasm is so annoying. Bcreative, but then again, that's too harrd ","sadness"
1963341856,"no one to go see Tiesto with ","sadness"
1963342674,"Watching Dr. Phil's special on same-sex marriage. It's sad how ignorant some people are ","sadness"
1963343021,"this sucks schools over and there is nothing to do ","sadness"
1963344519,"i feel like a fish. im in a big glass car dealership looking out to a world of people walking by having fun in the sun  and im stuck here.","sadness"
1963347629,"I'm at work....bored out of my mind. ","sadness"
1963350222,"why did i sunbathe today  i look like a lobster, i feel like someones burning me alive!","sadness"
1963350545,"@eddieishere can only walk on streets as am in london town....no fields ","sadness"
1963350554,"no #thedailyshow this week ","sadness"
1963352680,"Why does flickr no longer recognize my e-mail addresses.  I can't log in. ","sadness"
1963353091,"OH NO ZOMBIEPIX DON'T FOLLOW ME ANYMORE... NEED SOMEONE TO CHEER ME UP ","sadness"
1963353114,"Last day of work. Taking myself off of all these shared googledocs... actually kinda getting to me ","sadness"
1963363246,"@LiveFreeT  awww that's sad...","sadness"
1963363523,"@CrypticIrnAngel Sad  nothing.","sadness"
1963363911,"i love the dreambears!.. i want a gay best friend! ","happiness"
1963364396,"im very tired,bored and sad.what a great evening! ","sadness"
1963364416,"would love to say TGIF but working at 6am tomorrow ","sadness"
1963364867,"mad traffic ","sadness"
1963367009,"is working until 11 tonight  http://plurk.com/p/x2kbv","sadness"
1963368961,"wants to go to walmart. but won't go alone ","happiness"
1963370009,"But i dont mind the long line when theres a super cutie in front of me. Too bad he's wearing a gay bracelet with a girls name on it ","sadness"
1963371041,"Loved the sun today. Did not love a black suit and black top plus 6 trains/tubes to get to my meeting and back  Need to shop for summer","sadness"
1963371191,"Dane Cook is at the sports arena tonight. Wish I had tickets ","sadness"
1963371374,"What the fuck!? It's only 20:35!!? Oh my GOD! My internal clock really IS fucked up. Nooooo. ","sadness"
1963372420,"I'm gonna cry    I went bad at my History test ! I really hate History  !","sadness"
1963372712,"@davidjosman, a 74 is not &quot;quite alright&quot;!  on the plus side, I ate cinnamin toast crunch for breakfast, and am now eating strawberries.","happiness"
1963373302,"Beta 5 of 3.0 expired today, back on 2.2.1 until the public release. I miss it already ","sadness"
1963373312,"Only two weeks left at my middle school gig.   Full-time work over the summer, but Teaching Credential begins at the end of August!","happiness"
1963373647,"So Chicago is pretty much sold out of tshirts now ","sadness"
1963373748,"WOW, i AM REALLY MiSSiN THE FAM(iLY) TODAY. BADDD. ","sadness"
1963374233,"really am sorry becauseI was looking forward to it.. thought itd be fun  and u wanted to hear it.Iowe u a beer.","sadness"
1963374353,"I miss my Nipissing pitas  Good thing we've got a Euphoria in Barrie, 'cause I would never survive summer without my pitas AND smoothies!!","sadness"
1963385525,"omg! taylor and selena broke up  sooo sad, aw i think i actually like selena now. poor gal.","sadness"
1963385889,"friend got mugged this morning ","sadness"
1963386797,"family comes. probably won't be on this weekend ","sadness"
1963387530,"@billiemcfly she said no not to nite  x","sadness"
1963387908,"And it stopped raining.  Fuckingtastic! )","happiness"
1963393116,"House Hunting was a PAIN! House Shifting is a SUPER PAIN!! Packing never seems to end  I can't even Imagine Unpacking :-P","sadness"
1963393605,"Another Friday night in. Man being skint is rubbish. ","sadness"
1963393799,"@realdawnsummers haha, because I'm at &quot;work&quot; and can't read anything ","sadness"
1963393937,"@stereophonics http://twitpic.com/6714p - I feel really emotional  Its been great seeing your pics and keeping up with you.  Gonna m ...","happiness"
1963394955,"God, I'll miss my bf so fuckin' much!  It's only 2 months now *snÃ¯Â¿Â½ff*","sadness"
1963395142,"I knew Listening to Miley cyrus In The morning was a bad idea! ","sadness"
1963395345,"omg maddie in holby is dead. Gutted. loved Nadine lewington and really wanted Maddie and Clifford to get together ","sadness"
1963396447,"@zacofficial  i don't have twitter on my phone, it's sad ","sadness"
1963397621,"Awww my daddy! Got in a car accident! Pray for him! He's shook'n up a lil! ","sadness"
1963397839,"Just found out one of my coworkers that I actually like is leaving. ","sadness"
1963407162,"i wish i was outside  thats the only thing thats gonna kill me about work all day, everyday during the summer.","sadness"
1963407563,"it was actually so hot today ..the sun has got his hat on . every one has got a tan except me ","sadness"
1963407908,"@Avas_Writer aww no which one? ","sadness"
1963408013,"@mileycyrus sorryyy milerz that i can't vote i would love to vote but it doesn't works i'm sad  and very frustraded  :@ :@ --__--","sadness"
1963410413,"I wont be taking my test until 06/27/09 ","sadness"
1963411064,"@glennbeck My husband is loosing his GOVERMENT job due to downsizing-he is looking for a new job but can't find one in our small town ","sadness"
1963412868,"@sky14kemea Yea, us 3 and Max @jenrolton Poor Trivun ","sadness"
1963412967,"Gonna miss my gurl while shes on her honeymoon ","sadness"
1963413939,"Have somebody installed vCenter Server 4 on Windows 2008 x64 w SP2?  SP2 is not in the compability matrix ","sadness"
1963414319,"So hyped about E3. I wish I could go... ","sadness"
1963415485,"ouuuuuuuuuchhhhhhhh, still hurting from the Barca spanking ","sadness"
1963415915,"@latinamarie She's the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts ","sadness"
1963416833,"@BoHeMyth: Very interested. However, low carbs for the next month means no beer for me ","sadness"
1963417618,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon. ","happiness"
1963418007,"fun times. just broke my usb stick.. like literally broke it..  ","sadness"
1963419502,"i neeeeed plans. no one can hang out tomorrow. booo. ","sadness"
1963420529,"god... im suffering greatly... having no hair + sitting in blazing sunshine = v v bad sunburn ","sadness"
1963420721,"haha aww ok now back to bionomial expansion  ugh! joy","sadness"
1963421335,"@Jennifalconer would like to swap...i'm sitting with 3 grumpies ","sadness"
1963421835,"@Kellz95 is making cupcakes and says i can't have any  kelli, you're a bad sister.","sadness"
1963423362,"Nice days like this make me miss Alki ","sadness"
1963423737,"@Kenzonian Yes I do! And I'm still almost at my Gmail storage ceiling! ARGH! I am being FORCED to delete stuff.... or buy more space. ","sadness"
1963424570,"mom just woke me u[p and i am so mad i was dreaming about  shoes  she whants me to go to the river it is so stupid ","sadness"
1963424592,"@brran1 Hey you! Did you ever pre-order your Sims 3? I'm so sad Im too poor to get it right now ","sadness"
1963425413,"I hate car places  &lt;Jx&gt;","sadness"
1963426560,"@Just_Cal Work or...(hehe mind in the gutter)! I'm sittin here doin this student loan thing. ","sadness"
1963452372,"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent","sadness"
1963452766,"@tmg25 i tried to help ","sadness"
1963454052,"soo sick. i hate my life ","sadness"
1963454728,"@omgamandanicole i dedicated that song to my VW when i sold it ","sadness"
1963455027,"Well - looks like Hurdle is out.  ","sadness"
1963455101,"unopened pack of goat cheese starin me in the face. starving, din not til 6 ","sadness"
1963457379,"Editing video in the van. I'm a little hungry and depressed that I didn't see Up yet. ","sadness"
1963459302,"@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them. ","happiness"
1963459762,"Friday Night and working ","sadness"
1963459933,"@nkeathley tried to join the chat but the site would not let me sign in ","sadness"
1963461201,"Just lost Internet.  And I was in a raid for 25 OS. ","sadness"
1963462651,"Comp. Mental Health wouldn't take me. Samuel Rogers center in the city gave me appt. On June 8th. I have 2 days worth of pills left  &lt; ...","sadness"
1963463640,"@KiwiiKink was it for the vma's? i guess so.. also wanna go to london in june for demi lovato concert, but no one's going with me ","sadness"
1963464350,"is having a profitable day!  Looking forward to Sunday...gonna be a great day -- sad, too, because it's the 5th graders last day! ","sadness"
1963464620,"@Kelly_StrayCat I sorry!!  Me no like when people I like don't feel well. Your tummy?","sadness"
1963465314,"still freakin out about missing the game!!!  #jonasnewsongs","sadness"
1963465378,"Mower shopping ","sadness"
1963465519,"@jennifalconer thought it was rubbish  twins are cute tho!","happiness"
1963465726,"I sometimes feel like the only person in the world without an iphone ","sadness"
1963465928,"I burnt my arm.  (just thought you should know)","sadness"
1963473694,"twitter is trippin right now with my pic ","sadness"
1963478525,"@JeremyBeguhn have fun without meee.  i'm going to missss youu","sadness"
1963479877,"My Blackberry's got a fatty (battery)  guess we're kinda in the same boat huh @laurensanchez ?","sadness"
1963479970,"Gotta work.  Lonely weekend ahead. ","sadness"
1963480643,"@kinahboo imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny","happiness"
1963481173,"@LiveFreeT because your mean to me and it makes me sad! ","sadness"
1963481349,"@stephanie_hall no  i was gutted when he wasn't. lmao. i think i'm obsessed with him, bahaha.","happiness"
1963481763,"@iFelixGonzalez really?!?! It looks like its going to rain here but its all just gray.... La is a bummer sumtimes ","happiness"
1963482219,"i didnt get paid this week  roll on tuesday ","sadness"
1963482523,"@eprussakov ohÃ¯Â¿Â½ unfortunately not ","sadness"
1963485572,"@iheartreading hey sorry i just got the tweet about the puppy... and someone already got it ","sadness"
1963485761,"is dreaming of the weekend... awake! ","happiness"
1963496176,"I'm dreading hearing even worse news tonight ","sadness"
1963496439,"SEe waT I Mean bOuT FoLL0w fRiiDaYs... It'S cALLed LoSe f0LloWeRs FridAy... smH ","sadness"
1963497860,"@Alitaluna Hey workaholic! =P lol...jus wanted to say hiiii....i always tell ash to invite u over but she says ur always working lol ","happiness"
1963497979,"In Seattle Washington....im SOOOOO hungry&amp;i miss alaska ","sadness"
1963498214,"@ottosdaughter sorry to hear that ","sadness"
1963498476,"FJGKFLD;'Sdh WHY AM I NOT AT HOMETOWN DAYS WITH MY FRIENDS. ","sadness"
1963498848,"@ZeenaBoBeena im sorry. I fail. ","sadness"
1963501251,"@MandyyJirouxx MANDY!!!  IT WON'T LET ME VOTE  I WANT HER TO WIN BUT I CAN'T HELP, I AM GONNA JUMP OFF A BRIDGE (KIDDING) BUT THIS SUX","sadness"
1963503284,"@CASHRIC I MISS U CEDDY ","sadness"
1963503449,"Yay almost home i had to go walking today ..... ","happiness"
1963503829,"So bored..need friends ","sadness"
1963505620,"Its raning!!! -_- really bad ","sadness"
1963506104,"Of course it rains five minutes after i finish watering the flowers. It took me half an hour to water all of them too. ","sadness"
1963506160,"Hummmmm..... ohh  i miss you so much!!! realy, but i hope you have a nice friends, like us :]","sadness"
1963507592,"ugh, i was so hungry i scarfed my lunch before i even thought to take a pic.   #feastfriday","sadness"
1963514879,"No show tonight  No plans. Ughhhh.","sadness"
1963515186,"Off to take a math quiz...on a friday....booo ","sadness"
1963515373,"@Noufah aaaah I swear I took it by mistake  it was somehow attached with the charger -_- apparently it needed break from U huh!","sadness"
1963516634,"nice hair and nowhere to go ","happiness"
1963517221,"@ThatKadyGirl every day of my life lately.    i feel ya girl &lt;3","sadness"
1963517380,"Feel so depressed that I couldn't save it... Thanks for nothing! ","happiness"
1963518767,"i want to see my bud mel  miss hur loads ","sadness"
1963524251,"@mattdavey2 not happy ","sadness"
1963524741,"nice night, should be golfing ","happiness"
1963524886,"@leslie_pearlman  mow love mow ","sadness"
1963525808,"@veronica78 Oh noooo that sucks  Did you reschedule for another show?","sadness"
1963526370,"just spent the day with Bridget and a small thing that got wind and farted a lot - oh yeah, her baby! Now slightly broody! ","sadness"
1963527707," leaving florida want to live there forever! Texan*Girl","happiness"
1963527997,"I wish I was going to see @patmaine @johnmaine @garrettmaine @jaredmaine @kennedymaine today!! I'm sad I dont ","sadness"
1963529425,"traveling to L.a to see my grandpa in the hospital...another road block for my family to cross.... ","sadness"
1963529876,"@Dtballa2322 I want to Forgive and Forget this! Please and I dont like him I promise I am going to live without drama for now!So Please ","sadness"
1963530331,"@Anjeebaby Snap. I'm the same with any reality show. Watch the first and I'm hooked   Very sad","sadness"
1963531905,"No one is at the tesla dealership ","sadness"
1963543216,"Stuck at work! Stuck at work! I'm hungry. ","sadness"
1963543430,"Watching Thomas The Train Engine makes me miss George Carlin ","sadness"
1963544828,"Why is it that &quot;shipping &amp; handleing&quot; are soooo expensive??? It is more than 50% of my entire order! Not ordering yet. ","sadness"
1963544992,"@Orchidflower Yes,all on my own  OH gone to bed after a minor soap marathon. Photo editing night 4 me. Ohhh Inn on the lake, nice food.","happiness"
1963545872,"Wishing I could go with @boulderdiaries to SoCo to go climb, instead I'm stuck at work all weekend ","sadness"
1963548570,"lunch break's over, going back to work.... ","sadness"
1963548888,"MediaTemple (mt) has awful FTP service ","sadness"
1963550021,"massive headache  going to see terminator tonight!","happiness"
1963552267,"wtf come i need this day to go by ","sadness"
1963552290,"Ooh hayfever has struck..thought I was going to avoid it this year but nooo!  Remedies anyone...?","sadness"
1963552306,": What a let down! No MRI today, neurosurgeon didn't order it--which means we have to come back to OkC soon &amp; we no nothing new ","sadness"
1963552339,"Watch Jay Leno tonite!!!  It's his last day as the Tonight Show Host ","happiness"
1963552412,"Okay gots to go and now for the first time since it started will miss the Block Party on @retrorewind ","sadness"
1963553113,"watching Army Wives and it always makes me cry ","sadness"
1963553451,"Symantec Ghost image corruption is making me cry ","happiness"
1963564125,"I'm german i think i should be able to go to germany for free whenever i want...plz ","sadness"
1963564126,"@Kat_04071991 haaa awesome! i remember my brother got given woody, and i got upset cause i got buzz  but then i got both of them lmfao","happiness"
1963565598,"It`s such a romantic novel!! I cried in the end  Now I`m going to bed. I`m so tired.","sadness"
1963565610,"ughhh. i think my plans are ruined. i was excited too. ","happiness"
1963566188,"Not happy ","sadness"
1963567548,"this week of mine was not easy!  but finally it's over! (:","happiness"
1963569137,"@JhonenV I need horror to be lovecraftian actually, not enough weird horror movies. ","sadness"
1963569628,"FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF&lt;3","happiness"
1963570094,"New York from 1500ft looks rather good. Last night in the Big Apple. ","happiness"
1963570143,"the BEST day ever. I met the greatest 10 year olds. but i will never see them again.. AHH. i'll miss them (i saw them 1 hour xD) SAD ","sadness"
1963570489,"@BellaBKNY Thanks for your support as I kept updating, it helps ","happiness"
1963572363,"finally friday , but still grounded till next thursday    -- stereos = life &lt;333","sadness"
1963572788,"@jennafletch at freddies having a cotch and LADYHAWKE is here, just missing you my bajan beauty ","sadness"
1963572895,"still no eat. still in office. and now i get sick throat 3 days before i leave for an air condition throat killing tour bus ","sadness"
1963573583,"@Leod_UK Argh Twitter didnt post my replies and tweets for ages  Aint up to much just enjoying the sun! ","sadness"
1963573741,"@KristinDaMama I work for Disney...not all it's cracked up ta be.  ","sadness"
1963574098,"@roseCHARLOTTE oh my gosh!!! Tomorrow AS WELL!!!????!!!?!?!? God you're lucky, I might have to put it off for yet ANOTHER week  ","sadness"
1963578729,"Off to the bank ","sadness"
1963579448,"im not happy   my ipod or laptop dont know whih but one has decided to refuse to let me sync my songs :'( how can i live without it :/","sadness"
1963579631,"fell down while holdin kales hand today...I hurt my foot &amp; he bruised his forehead  im such a klutz!","sadness"
1963579684,"@rpulse I clicked on the Check out pictures of Angelina and it went to a spam site about ordering checks .. go figure ","sadness"
1963581258,"Lobster dinner with MBA folks tonight, but no terasse, pouring rain in Mtl... ","sadness"
1963581344,"@gailmoscoso oo noo thats not good ","sadness"
1963581977,"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv","sadness"
1963581999,"I lost a follower  oh well probably one of those mute ones anyway.","sadness"
1963582725,"I've been dead the past 2 days...the flu sucks ","sadness"
1963583023,"Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though ","happiness"
1963583321,"@skinnermike I told that joke onstage at Butlins in 1991. One person laughed. Scarred for life at 8 ","sadness"
1963583975,"Back from lunch  READY TO GO HOMEEEEEEEEEEEEEEE","happiness"
1963590005,"@AsaCavalli wish I was there wit you. Some other friend of mine r down there as well.  This weekend I'll be working ","sadness"
1963593403,"Having dinner at the crown at south moreton with David and a stroppy teenager ","happiness"
1963594527,"Oh I'm really tired of these migraines! #Endometriosis &amp; #Fibromyalgia &amp; #Migraines &amp; sleep probs just compoundin ea other since surgery ","sadness"
1963594795,"@BIOSShadow I'm not going, sadly.  Maybe next year, eh?","sadness"
1963597385,"not feeling too great today ","sadness"
1963597465,"looking at this website!! should be working!! ","happiness"
1963597514,"@dutchcowboys Huh... PR from 5 to 2..? ","sadness"
1963599163,"@lvlyfairygrl i would say no bc its so overcast  but if it gets sunny again then yes!","happiness"
1963599538,"@tommcfly hey tom, i'm happy that you're enjoying brazil, but i'm sad cuz i'm not goin to see you in your show ","sadness"
1963601955,"i wish mum hadn't spent forever talking to me so i could call my kiera later &gt;.&lt;. i don't have much time left now though ","sadness"
1963602412,"Has work very, very soon. Way too soon! ","sadness"
1963603233,"@gabilicious111 hahaha probably not  sorry. We've got some things to do around the house...and then we have to go to Jared's parents house","happiness"
1963603407,"@jgooden When you put it that way... it doesn't make much sense, does it?    ROTFL!!","sadness"
1963603475,"Listening to Hey Zulu - Red n' Meth. Sux to be at work right now ","sadness"
1963604460,"I've experienced apathy over empathy in customer service situations too many times recently. ","sadness"
1963605132,"@RaptorsForum Sigh... you know I am... ","sadness"
1963605675,"Missed the UPS guy again! Ugh so sad  But i got some cool stuff today that i'm super excited about! And looking forward to tonight too ","sadness"
1963607497,"I don't know what my Mom gave me to clean my Macbook with but it is SO white now. It was tinted grayish blue from my black desk. ","happiness"
1963607862,"@CreationsWHeart Ive been wanting 2 but will be gone 4 2 mo. &amp; have to close my shops! ","sadness"
1963608199,"Finally feels like a nice summer day, and I'm feeling sick ","sadness"
1963608834,"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed ","sadness"
1963609230,"I miss Heroes already  Come one fall!","sadness"
1963610626,"All my spare time seems 'twill be spent doing homework this weekend. ","sadness"
1963641558,"I'm feeling so frustrated...I just can't get things to work!!  ","sadness"
1963642518,"Ewwwy. Just did campus cleanup for community service. ","sadness"
1963642746,"@gfalcone601 that little girl on BGT! how sad! i cried  lol xxxxxxxxxxxxxxxxxxx","sadness"
1963642961,"@NathalieCaron I ended up not going because my left knee is killing me.  I think I pushed myself too much yesterday ","sadness"
1963644152,"Please don't vote for her out of sympathy!  #BGT","sadness"
1963644401,"aw that wee lassie made me cry  tears streamin doon ma face lol thats a wee shame x","sadness"
1963645665,"Sitting watching britain's got f all talent, but have watched a small girl cry and it's sad ","sadness"
1963646055,"Being followed by compliance.  Great.   Have to watch what I say now. ","happiness"
1963646676,"@beeank haha its awesome i always have to use it when i eat ","happiness"
1963647877,"she made my sister cry too hahah. bless her.  i hope she can do it again.","happiness"
1963648349,"Bless the little girl on BGT! ","sadness"
1963648792,"@blooddrunk SICK! I'm totally getting GH5!! Too bad you guys didn't get to play in Boston ","happiness"
1963649972,"#bgt Aw bless her, my stomach sank when she first whimpered but good on her for trying to carry on. That's nice of Simon to take charge. ","happiness"
1963650021,"@jennwadsworth So sad that schools have to close.  ","sadness"
1963650591,"@Jennifalconer how tough was that, just wanted to hug her like my own ","sadness"
1963651281,"phone is still blocked only my fav 5 can cll me ","sadness"
1963651806,"@tyefighter I had to sell guitar hero with ps3 to fund splitting with ex ","sadness"
1963700587,"@gfalcone601 ino :O i was near crying for her  sometimes i forget that its actually live tv =/ .....am i talkin about the sme thing?:Sxxxx","sadness"
1963700746,"@Abbyluvsaj nice! I wish twitter would tile mine ","sadness"
1963701027,"ughhh! this is the third bottle of foundation I've broken ","sadness"
1963701489,"@kezzawezz i want 2 but i dinna hink it'll get shown in elgin n got nae1 2 go with(n)  ","sadness"
1963702899,"@Dorkus_ Well their not gonna fit her in with this big long advertisement ","sadness"
1963704101,"That little girl holly!  find some time! Aw, she'll get loads of votes now I bet!","happiness"
1963704294,"@decaydance --Nothing ","sadness"
1963704716,"@FTSKirstin im depressed like so baddddd. ","sadness"
1963704776,"@gfalcone601 Britain's Got Talent? Such a cute little girl. Feel so sorry for her!   Hope Simon finds the time! xx","sadness"
1963705316,"@coollike  the cokies arnt real imaginary will hav to do mmmmmmmmmmmm cookie...","sadness"
1963705721,"@sarahblevins3 i know!! ","happiness"
1963706837,"No one is bringing snacks ","sadness"
1963707162,"ugh... dunno why im just not in the best of moods... how do i know if i have allergies? meh... ","sadness"
1963707296,"I want to join but i live in michigan ","sadness"
1963709892,"@gfalcone601  haha, i was crying  xx","happiness"
1963709922,"@RobbyWat For a minute I thought that said &quot;Maggie has an extra eye growing.&quot;  Yep, I'm a space cadet.  Sorry for the sweet girl ","happiness"
1963710530,"The bunny is longing for the hoodie she left in the car   brrr....","sadness"
1963711249,"It was going to happen one day but I so feel for the girl AND her mum ","sadness"
1963712003,"@0oMiriamo0 but i like the idea going to cinema, but monday.... ","sadness"
1963721299,"@IMjustDaNNi Awww thats not fair to me. Now im a lil sad ","sadness"
1963721786,"@SOREALCRU its Gloomy in LA no sun  but its nice","sadness"
1963722413,"Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots. ","sadness"
1963722504,"@Mulla8285 Oh noooooo!!!      I'm so sorry!!  That sucks hard!","sadness"
1963723889,"@siggidori sorry, I'm creating a new comedy style &quot;bad joking&quot; ","sadness"
1963723962,"Omg i'm going to robinson with tyler wfm. And i freakin miss anthony  ugh today kinda sucks. Lex&lt;3","sadness"
1963724962,"@thatdamnninja Oh, okay. Every so often I get this random taste of blood in my mouth that makes me go &quot;eww, blood&quot;.  Haha.","happiness"
1963725324,"hollie steel  bless her. but go dreambears &lt;33333 hahahahaha","happiness"
1963725618,"@lobsterandswan ItÃ¯Â¿Â½s a beautiful blog, but IÃ¯Â¿Â½m not able to acess it anymore!! ","sadness"
1963728622,"Plan for this evening: dinner, shopping for dress shirts, watching Up, going to bed. Plan for Saturday: Funeral for a friend... ","sadness"
1963728948,"@kiieeeee yaaay for u cleaning ur room. I said hi to u the other day &amp; u didnt write me back ","happiness"
1963728956,"in Mallorca. Want to play guitar   When i come home I'm going to buy the mcfly dvd first :]]","happiness"
1963732226,"@Jason_Inc Sounds good. I still like Fridays although it means for me that I have to go to work tomarrow ","sadness"
1963732474,"Not making good time, fucking Chicago traffic  - Photo: http://bkite.com/07XOh","sadness"
1963733437,"@robineccles Indeed I did get your song however am unable to listen. ","sadness"
1963742665,"yay im out but i have 2 ride home  have 2 take tha yellow limo..super gay","happiness"
1963742668,"@aaronhoskins I fucking miss that band so so much ","sadness"
1963743325,"miss my hubby already! ","sadness"
1963744022,"@randiellen03 Nofair! My BK only had Uhura and Nero left. ","sadness"
1963744566,"need to cheer up! ","happiness"
1963745268,"needs water, paper towels and coke from the store but feels too sick to go get it ","sadness"
1963747145,"@CagneyArtist ~ Sorry the response to my assistant job has already been filled. Please check back soon.  I'm sure she will not last long. ","sadness"
1963748015,"at home and sore knee ","sadness"
1963749299,"@TheRedHood its my going away partyyy @mandydiblasi 's.  you should come!","sadness"
1963750702,"@stoya limited web access? i thought europe was a lot more &quot;connected&quot; than we were. regardless, have fun, i've never been to europe ","sadness"
